dataset,arch,class,n_pred_target,n_true_target,low_support,q_source,signal,oracle,exceedance_pred,exceedance_true,coverage,undercoverage,failing
nslkdd,mlp,DoS,451,772,False,0.49994218349456787,-0.05,0.46554404145077727,0.0,0.5155440414507773,0.39876378933089374,0.5512362106691062,1
nslkdd,mlp,Probe,202,249,False,0.4999731183052063,-0.05,0.4279116465863454,0.0,0.4779116465863454,0.6278059099362795,0.32219409006372046,1
nslkdd,mlp,R2L,12,297,True,0.9926827931776643,,0.8691919191919192,,0.9191919191919192,0.02981848141104289,0.920181518588957,1
nslkdd,mlp,Normal,1684,1008,False,0.49994218349456787,-0.04168646080760095,-0.01428571428571429,0.00831353919239905,0.03571428571428571,0.9268402777777777,0.02315972222222229,0
nslkdd,mlp,DoS,464,771,False,0.49994218349456787,-0.05,0.47658884565499354,0.0,0.5265888456549935,0.39876378933089374,0.5512362106691062,1
nslkdd,mlp,Probe,178,250,False,0.4999731183052063,-0.05,0.5419999999999999,0.0,0.592,0.6278059099362795,0.32219409006372046,1
nslkdd,mlp,R2L,5,297,True,0.9926827931776643,,0.9028619528619528,,0.9528619528619529,0.02981848141104289,0.920181518588957,1
nslkdd,rf,Normal,1921,1008,False,0.499973326921463,-0.05,-0.01924603174603175,0.0,0.030753968253968252,0.9268402777777777,0.02315972222222229,0
nslkdd,rf,DoS,184,772,False,0.499973326921463,-0.05,0.7544041450777201,0.0,0.8044041450777202,0.39876378933089374,0.5512362106691062,1
nslkdd,rf,Probe,223,249,False,0.499973326921463,-0.05,0.34357429718875504,0.0,0.39357429718875503,0.6278059099362795,0.32219409006372046,1
nslkdd,rf,R2L,3,296,True,0.5,,0.9398648648648649,,0.9898648648648649,0.02981848141104289,0.920181518588957,1
nslkdd,rf,Normal,1921,1008,False,0.499973326921463,-0.05,-0.021230158730158735,0.0,0.028769841269841268,0.9268402777777777,0.02315972222222229,0
nslkdd,rf,DoS,182,771,False,0.499973326921463,-0.05,0.7528534370946822,0.0,0.8028534370946823,0.39876378933089374,0.5512362106691062,1
nslkdd,rf,Probe,218,248,False,0.499973326921463,-0.05,0.29677419354838713,0.0,0.3467741935483871,0.6278059099362795,0.32219409006372046,1
nslkdd,rf,R2L,9,297,True,0.5,,0.9196969696969697,,0.9696969696969697,0.02981848141104289,0.920181518588957,1
nslkdd,rf,Normal,1947,1008,False,0.499973326921463,-0.05,-0.011309523809523811,0.0,0.03869047619047619,0.9268402777777777,0.02315972222222229,0
nslkdd,rf,DoS,198,771,False,0.499973326921463,-0.05,0.7502594033722438,0.0,0.8002594033722439,0.39876378933089374,0.5512362106691062,1
nslkdd,rf,Probe,179,250,False,0.499973326921463,-0.05,0.506,0.0,0.556,0.6278059099362795,0.32219409006372046,1
nslkdd,rf,R2L,8,297,True,0.5,,0.9297979797979797,,0.9797979797979798,0.02981848141104289,0.920181518588957,1
nslkdd,rf,Normal,1953,1008,False,0.499973326921463,-0.05,-0.026190476190476195,0.0,0.023809523809523808,0.9268402777777777,0.02315972222222229,0
nslkdd,rf,DoS,178,772,False,0.499973326921463,-0.05,0.7582901554404144,0.0,0.8082901554404145,0.39876378933089374,0.5512362106691062,1
nslkdd,rf,Probe,195,249,False,0.499973326921463,-0.05,0.37971887550200806,0.0,0.42971887550200805,0.6278059099362795,0.32219409006372046,1
nslkdd,rf,R2L,5,297,True,0.5,,0.9365319865319864,,0.9865319865319865,0.02981848141104289,0.920181518588957,1
nslkdd,rf,Normal,1958,1008,False,0.499973326921463,-0.05,-0.02321428571428572,0.0,0.026785714285714284,0.9268402777777777,0.02315972222222229,0
nslkdd,rf,DoS,199,771,False,0.499973326921463,-0.05,0.7541504539559014,0.0,0.8041504539559015,0.39876378933089374,0.5512362106691062,1
nslkdd,rf,Probe,170,250,False,0.499973326921463,-0.05,0.506,0.0,0.556,0.6278059099362795,0.32219409006372046,1
nslkdd,rf,R2L,4,297,True,0.5,,0.9365319865319864,,0.9865319865319865,0.02981848141104289,0.920181518588957,1
nslkdd,rf,Normal,1880,1008,False,0.5,-0.05,-0.01924603174603175,0.0,0.030753968253968252,0.9268402777777777,0.02315972222222229,0
nslkdd,rf,DoS,226,772,False,0.5,-0.05,0.7,0.0,0.75,0.39876378933089374,0.5512362106691062,1
nslkdd,rf,Probe,221,249,False,0.5,-0.05,0.31546184738955824,0.0,0.3654618473895582,0.6278059099362795,0.32219409006372046,1
nslkdd,rf,R2L,4,296,True,0.5,,0.9364864864864865,,0.9864864864864865,0.02981848141104289,0.920181518588957,1
nslkdd,rf,Normal,1896,1008,False,0.5,-0.05,-0.01924603174603175,0.0,0.030753968253968252,0.9268402777777777,0.02315972222222229,0
nslkdd,rf,DoS,217,771,False,0.5,-0.05,0.7074578469520103,0.0,0.7574578469520103,0.39876378933089374,0.5512362106691062,1
nslkdd,rf,Probe,208,248,False,0.5,-0.05,0.3048387096774194,0.0,0.3548387096774194,0.6278059099362795,0.32219409006372046,1
nslkdd,rf,R2L,9,297,True,0.5,,0.9264309764309764,,0.9764309764309764,0.02981848141104289,0.920181518588957,1
nslkdd,rf,Normal,1909,1008,False,0.5,-0.05,-0.012301587301587306,0.0,0.037698412698412696,0.9268402777777777,0.02315972222222229,0
nslkdd,rf,DoS,239,771,False,0.5,-0.05,0.6957846952010376,0.0,0.7457846952010376,0.39876378933089374,0.5512362106691062,1
nslkdd,rf,Probe,177,250,False,0.5,-0.05,0.48600000000000004,0.0,0.536,0.6278059099362795,0.32219409006372046,1
nslkdd,rf,R2L,7,297,True,0.5,,0.9331649831649831,,0.9831649831649831,0.02981848141104289,0.920181518588957,1
nslkdd,rf,Normal,1917,1008,False,0.5,-0.05,-0.02420634920634921,0.0,0.025793650793650792,0.9268402777777777,0.02315972222222229,0
nslkdd,rf,DoS,211,772,False,0.5,-0.05,0.7155440414507772,0.0,0.7655440414507773,0.39876378933089374,0.5512362106691062,1
nslkdd,rf,Probe,198,249,False,0.5,-0.05,0.34759036144578315,0.0,0.39759036144578314,0.6278059099362795,0.32219409006372046,1
nslkdd,rf,R2L,5,297,True,0.5,,0.9365319865319864,,0.9865319865319865,0.02981848141104289,0.920181518588957,1
nslkdd,rf,Normal,1923,1008,False,0.5,-0.05,-0.02420634920634921,0.0,0.025793650793650792,0.9268402777777777,0.02315972222222229,0
nslkdd,rf,DoS,237,771,False,0.5,-0.05,0.7048638132295719,0.0,0.754863813229572,0.39876378933089374,0.5512362106691062,1
nslkdd,rf,Probe,167,250,False,0.5,-0.05,0.49800000000000005,0.0,0.548,0.6278059099362795,0.32219409006372046,1
nslkdd,rf,R2L,4,297,True,0.5,,0.9365319865319864,,0.9865319865319865,0.02981848141104289,0.920181518588957,1
nslkdd,rf,Normal,1919,1008,False,0.5,-0.05,-0.01924603174603175,0.0,0.030753968253968252,0.9268402777777777,0.02315972222222229,0
nslkdd,rf,DoS,194,772,False,0.5,-0.05,0.7414507772020725,0.0,0.7914507772020726,0.39876378933089374,0.5512362106691062,1
nslkdd,rf,Probe,214,249,False,0.5,-0.05,0.35160642570281125,0.0,0.40160642570281124,0.6278059099362795,0.32219409006372046,1
nslkdd,rf,R2L,4,296,True,0.5,,0.9364864864864865,,0.9864864864864865,0.02981848141104289,0.920181518588957,1
nslkdd,rf,Normal,1918,1008,False,0.5,-0.05,-0.020238095238095243,0.0,0.02976190476190476,0.9268402777777777,0.02315972222222229,0
nslkdd,rf,DoS,190,771,False,0.5,-0.05,0.7424773022049286,0.0,0.7924773022049286,0.39876378933089374,0.5512362106691062,1
nslkdd,rf,Probe,214,248,False,0.5,-0.05,0.2887096774193548,0.0,0.3387096774193548,0.6278059099362795,0.32219409006372046,1
nslkdd,rf,R2L,8,297,True,0.5,,0.9264309764309764,,0.9764309764309764,0.02981848141104289,0.920181518588957,1
nslkdd,rf,Normal,1939,1008,False,0.5,-0.05,-0.012301587301587306,0.0,0.037698412698412696,0.9268402777777777,0.02315972222222229,0
nslkdd,rf,DoS,202,771,False,0.5,-0.05,0.7437743190661478,0.0,0.7937743190661478,0.39876378933089374,0.5512362106691062,1
nslkdd,rf,Probe,184,250,False,0.5,-0.05,0.47000000000000003,0.0,0.52,0.6278059099362795,0.32219409006372046,1
nslkdd,rf,R2L,7,297,True,0.5,,0.9331649831649831,,0.9831649831649831,0.02981848141104289,0.920181518588957,1
nslkdd,rf,Normal,1942,1008,False,0.5,-0.05,-0.02420634920634921,0.0,0.025793650793650792,0.9268402777777777,0.02315972222222229,0
nslkdd,rf,DoS,187,772,False,0.5,-0.05,0.7466321243523316,0.0,0.7966321243523317,0.39876378933089374,0.5512362106691062,1
nslkdd,rf,Probe,197,249,False,0.5,-0.05,0.3636546184738956,0.0,0.41365461847389556,0.6278059099362795,0.32219409006372046,1
nslkdd,rf,R2L,5,297,True,0.5,,0.9365319865319864,,0.9865319865319865,0.02981848141104289,0.920181518588957,1
nslkdd,rf,Normal,1952,1008,False,0.5,-0.05,-0.022222222222222227,0.0,0.027777777777777776,0.9268402777777777,0.02315972222222229,0
nslkdd,rf,DoS,202,771,False,0.5,-0.05,0.7502594033722438,0.0,0.8002594033722439,0.39876378933089374,0.5512362106691062,1
nslkdd,rf,Probe,173,250,False,0.5,-0.05,0.49000000000000005,0.0,0.54,0.6278059099362795,0.32219409006372046,1
nslkdd,rf,R2L,4,297,True,0.5,,0.9365319865319864,,0.9865319865319865,0.02981848141104289,0.920181518588957,1
nslkdd,rf,Normal,1905,1008,False,0.5,-0.05,-0.020238095238095243,0.0,0.02976190476190476,0.9268402777777777,0.02315972222222229,0
nslkdd,rf,DoS,222,772,False,0.5,-0.05,0.705181347150259,0.0,0.7551813471502591,0.39876378933089374,0.5512362106691062,1
nslkdd,rf,Probe,200,249,False,0.5,-0.05,0.37570281124497995,0.0,0.42570281124497994,0.6278059099362795,0.32219409006372046,1
nslkdd,rf,R2L,4,296,True,0.5,,0.9364864864864865,,0.9864864864864865,0.02981848141104289,0.920181518588957,1
nslkdd,rf,Normal,1919,1008,False,0.5,-0.05,-0.021230158730158735,0.0,0.028769841269841268,0.9268402777777777,0.02315972222222229,0
nslkdd,rf,DoS,208,771,False,0.5,-0.05,0.7191309987029831,0.0,0.7691309987029832,0.39876378933089374,0.5512362106691062,1
nslkdd,rf,Probe,193,248,False,0.5,-0.05,0.3370967741935484,0.0,0.3870967741935484,0.6278059099362795,0.32219409006372046,1
nslkdd,rf,R2L,10,297,True,0.5,,0.9196969696969697,,0.9696969696969697,0.02981848141104289,0.920181518588957,1
nslkdd,rf,Normal,1941,1008,False,0.5,-0.05,-0.013293650793650795,0.0,0.03670634920634921,0.9268402777777777,0.02315972222222229,0
nslkdd,rf,DoS,222,771,False,0.5,-0.05,0.717833981841764,0.0,0.767833981841764,0.39876378933089374,0.5512362106691062,1
nslkdd,rf,Probe,161,250,False,0.5,-0.05,0.5379999999999999,0.0,0.588,0.6278059099362795,0.32219409006372046,1
nslkdd,rf,R2L,8,297,True,0.5,,0.9297979797979797,,0.9797979797979798,0.02981848141104289,0.920181518588957,1
nslkdd,rf,Normal,1933,1008,False,0.5,-0.05,-0.026190476190476195,0.0,0.023809523809523808,0.9268402777777777,0.02315972222222229,0
nslkdd,rf,DoS,208,772,False,0.5,-0.05,0.7194300518134714,0.0,0.7694300518134715,0.39876378933089374,0.5512362106691062,1
nslkdd,rf,Probe,185,249,False,0.5,-0.05,0.38775100401606427,0.0,0.43775100401606426,0.6278059099362795,0.32219409006372046,1
nslkdd,rf,R2L,5,297,True,0.5,,0.9365319865319864,,0.9865319865319865,0.02981848141104289,0.920181518588957,1
nslkdd,rf,Normal,1949,1008,False,0.5,-0.05,-0.025198412698412703,0.0,0.0248015873015873,0.9268402777777777,0.02315972222222229,0
nslkdd,rf,DoS,225,771,False,0.5,-0.05,0.7204280155642023,0.0,0.7704280155642024,0.39876378933089374,0.5512362106691062,1
nslkdd,rf,Probe,154,250,False,0.5,-0.05,0.5379999999999999,0.0,0.588,0.6278059099362795,0.32219409006372046,1
nslkdd,rf,R2L,3,297,True,0.5,,0.9398989898989899,,0.98989898989899,0.02981848141104289,0.920181518588957,1
nslkdd,rf,Normal,1920,1008,False,0.5,-0.05,-0.01825396825396826,0.0,0.031746031746031744,0.9268402777777777,0.02315972222222229,0
nslkdd,rf,DoS,207,772,False,0.5,-0.05,0.7246113989637305,0.0,0.7746113989637305,0.39876378933089374,0.5512362106691062,1
nslkdd,rf,Probe,202,249,False,0.5,-0.05,0.3676706827309237,0.0,0.41767068273092367,0.6278059099362795,0.32219409006372046,1
nslkdd,rf,R2L,2,296,True,0.5,,0.9432432432432432,,0.9932432432432432,0.02981848141104289,0.920181518588957,1
nslkdd,rf,Normal,1922,1008,False,0.5,-0.05,-0.020238095238095243,0.0,0.02976190476190476,0.9268402777777777,0.02315972222222229,0
nslkdd,rf,DoS,202,771,False,0.5,-0.05,0.7269130998702983,0.0,0.7769130998702983,0.39876378933089374,0.5512362106691062,1
nslkdd,rf,Probe,198,248,False,0.5,-0.05,0.31290322580645163,0.0,0.3629032258064516,0.6278059099362795,0.32219409006372046,1
nslkdd,rf,R2L,8,297,True,0.5,,0.9264309764309764,,0.9764309764309764,0.02981848141104289,0.920181518588957,1
nslkdd,rf,Normal,1946,1008,False,0.5,-0.05,-0.012301587301587306,0.0,0.037698412698412696,0.9268402777777777,0.02315972222222229,0
nslkdd,rf,DoS,217,771,False,0.5,-0.05,0.7243190661478599,0.0,0.77431906614786,0.39876378933089374,0.5512362106691062,1
nslkdd,rf,Probe,162,250,False,0.5,-0.05,0.5219999999999999,0.0,0.572,0.6278059099362795,0.32219409006372046,1
nslkdd,rf,R2L,7,297,True,0.5,,0.9331649831649831,,0.9831649831649831,0.02981848141104289,0.920181518588957,1
nslkdd,rf,Normal,1946,1008,False,0.5,-0.05,-0.02420634920634921,0.0,0.025793650793650792,0.9268402777777777,0.02315972222222229,0
nslkdd,rf,DoS,198,772,False,0.5,-0.05,0.7323834196891191,0.0,0.7823834196891192,0.39876378933089374,0.5512362106691062,1
nslkdd,rf,Probe,182,249,False,0.5,-0.05,0.3917670682730924,0.0,0.44176706827309237,0.6278059099362795,0.32219409006372046,1
nslkdd,rf,R2L,5,297,True,0.5,,0.9365319865319864,,0.9865319865319865,0.02981848141104289,0.920181518588957,1
nslkdd,rf,Normal,1964,1008,False,0.5,-0.05,-0.02420634920634921,0.0,0.025793650793650792,0.9268402777777777,0.02315972222222229,0
nslkdd,rf,DoS,214,771,False,0.5,-0.05,0.7346952010376134,0.0,0.7846952010376135,0.39876378933089374,0.5512362106691062,1
nslkdd,rf,Probe,150,250,False,0.5,-0.05,0.5379999999999999,0.0,0.588,0.6278059099362795,0.32219409006372046,1
nslkdd,rf,R2L,3,297,True,0.5,,0.9398989898989899,,0.98989898989899,0.02981848141104289,0.920181518588957,1
nslkdd,rf,Normal,1910,1008,False,0.5,-0.05,-0.01924603174603175,0.0,0.030753968253968252,0.9268402777777777,0.02315972222222229,0
nslkdd,rf,DoS,209,772,False,0.5,-0.05,0.722020725388601,0.0,0.772020725388601,0.39876378933089374,0.5512362106691062,1
nslkdd,rf,Probe,208,249,False,0.5,-0.05,0.35963855421686747,0.0,0.40963855421686746,0.6278059099362795,0.32219409006372046,1
nslkdd,rf,R2L,4,296,True,0.5,,0.9364864864864865,,0.9864864864864865,0.02981848141104289,0.920181518588957,1
nslkdd,rf,Normal,1920,1008,False,0.5,-0.05,-0.020238095238095243,0.0,0.02976190476190476,0.9268402777777777,0.02315972222222229,0
nslkdd,rf,DoS,200,771,False,0.5,-0.05,0.7295071335927367,0.0,0.7795071335927367,0.39876378933089374,0.5512362106691062,1
nslkdd,rf,Probe,201,248,False,0.5,-0.05,0.31693548387096776,0.0,0.36693548387096775,0.6278059099362795,0.32219409006372046,1
nslkdd,rf,R2L,9,297,True,0.5,,0.9264309764309764,,0.9764309764309764,0.02981848141104289,0.920181518588957,1
nslkdd,rf,Normal,1938,1008,False,0.5,-0.05,-0.012301587301587306,0.0,0.037698412698412696,0.9268402777777777,0.02315972222222229,0
nslkdd,rf,DoS,214,771,False,0.5,-0.05,0.7282101167315175,0.0,0.7782101167315175,0.39876378933089374,0.5512362106691062,1
nslkdd,rf,Probe,173,250,False,0.5,-0.05,0.502,0.0,0.552,0.6278059099362795,0.32219409006372046,1
nslkdd,rf,R2L,7,297,True,0.5,,0.9331649831649831,,0.9831649831649831,0.02981848141104289,0.920181518588957,1
nslkdd,rf,Normal,1940,1008,False,0.5,-0.05,-0.025198412698412703,0.0,0.0248015873015873,0.9268402777777777,0.02315972222222229,0
nslkdd,rf,DoS,196,772,False,0.5,-0.05,0.7349740932642487,0.0,0.7849740932642487,0.39876378933089374,0.5512362106691062,1
nslkdd,rf,Probe,190,249,False,0.5,-0.05,0.37971887550200806,0.0,0.42971887550200805,0.6278059099362795,0.32219409006372046,1
nslkdd,rf,R2L,5,297,True,0.5,,0.9365319865319864,,0.9865319865319865,0.02981848141104289,0.920181518588957,1
nslkdd,rf,Normal,1952,1008,False,0.5,-0.05,-0.02420634920634921,0.0,0.025793650793650792,0.9268402777777777,0.02315972222222229,0
nslkdd,rf,DoS,212,771,False,0.5,-0.05,0.7372892347600518,0.0,0.7872892347600519,0.39876378933089374,0.5512362106691062,1
nslkdd,rf,Probe,163,250,False,0.5,-0.05,0.5139999999999999,0.0,0.564,0.6278059099362795,0.32219409006372046,1
nslkdd,rf,R2L,4,297,True,0.5,,0.9365319865319864,,0.9865319865319865,0.02981848141104289,0.920181518588957,1
nslkdd,rf,Normal,1883,1008,False,0.5,-0.05,-0.017261904761904763,0.0,0.03273809523809524,0.9268402777777777,0.02315972222222229,0
nslkdd,rf,DoS,224,772,False,0.5,-0.05,0.7025906735751295,0.0,0.7525906735751295,0.39876378933089374,0.5512362106691062,1
nslkdd,rf,Probe,219,249,False,0.5,-0.05,0.32751004016064256,0.0,0.37751004016064255,0.6278059099362795,0.32219409006372046,1
nslkdd,rf,R2L,5,296,True,0.5,,0.9331081081081081,,0.9831081081081081,0.02981848141104289,0.920181518588957,1
nslkdd,rf,Normal,1894,1008,False,0.5,-0.05,-0.020238095238095243,0.0,0.02976190476190476,0.9268402777777777,0.02315972222222229,0
nslkdd,rf,DoS,219,771,False,0.5,-0.05,0.7048638132295719,0.0,0.754863813229572,0.39876378933089374,0.5512362106691062,1
nslkdd,rf,Probe,208,248,False,0.5,-0.05,0.29677419354838713,0.0,0.3467741935483871,0.6278059099362795,0.32219409006372046,1
nslkdd,rf,R2L,9,297,True,0.5,,0.9196969696969697,,0.9696969696969697,0.02981848141104289,0.920181518588957,1
nslkdd,rf,Normal,1907,1008,False,0.5,-0.05,-0.013293650793650795,0.0,0.03670634920634921,0.9268402777777777,0.02315972222222229,0
nslkdd,rf,DoS,236,771,False,0.5,-0.05,0.698378728923476,0.0,0.748378728923476,0.39876378933089374,0.5512362106691062,1
nslkdd,rf,Probe,181,250,False,0.5,-0.05,0.47000000000000003,0.0,0.52,0.6278059099362795,0.32219409006372046,1
nslkdd,rf,R2L,8,297,True,0.5,,0.9297979797979797,,0.9797979797979798,0.02981848141104289,0.920181518588957,1
nslkdd,rf,Normal,1918,1008,False,0.5,-0.05,-0.02420634920634921,0.0,0.025793650793650792,0.9268402777777777,0.02315972222222229,0
nslkdd,rf,DoS,212,772,False,0.5,-0.05,0.7142487046632124,0.0,0.7642487046632125,0.39876378933089374,0.5512362106691062,1
nslkdd,rf,Probe,196,249,False,0.5,-0.05,0.35562248995983936,0.0,0.40562248995983935,0.6278059099362795,0.32219409006372046,1
nslkdd,rf,R2L,5,297,True,0.5,,0.9365319865319864,,0.9865319865319865,0.02981848141104289,0.920181518588957,1
nslkdd,rf,Normal,1928,1008,False,0.5,-0.05,-0.021230158730158735,0.0,0.028769841269841268,0.9268402777777777,0.02315972222222229,0
nslkdd,rf,DoS,229,771,False,0.5,-0.05,0.7165369649805448,0.0,0.7665369649805448,0.39876378933089374,0.5512362106691062,1
nslkdd,rf,Probe,170,250,False,0.5,-0.05,0.49800000000000005,0.0,0.548,0.6278059099362795,0.32219409006372046,1
nslkdd,rf,R2L,4,297,True,0.5,,0.9365319865319864,,0.9865319865319865,0.02981848141104289,0.920181518588957,1
nslkdd,rf,Normal,1904,1008,False,0.5,-0.05,-0.020238095238095243,0.0,0.02976190476190476,0.9268402777777777,0.02315972222222229,0
nslkdd,rf,DoS,223,772,False,0.5,-0.05,0.7038860103626943,0.0,0.7538860103626943,0.39876378933089374,0.5512362106691062,1
nslkdd,rf,Probe,201,249,False,0.5,-0.05,0.34357429718875504,0.0,0.39357429718875503,0.6278059099362795,0.32219409006372046,1
nslkdd,rf,R2L,3,296,True,0.5,,0.9398648648648649,,0.9898648648648649,0.02981848141104289,0.920181518588957,1
nslkdd,rf,Normal,1922,1008,False,0.5,-0.05,-0.020238095238095243,0.0,0.02976190476190476,0.9268402777777777,0.02315972222222229,0
nslkdd,rf,DoS,208,771,False,0.5,-0.05,0.7191309987029831,0.0,0.7691309987029832,0.39876378933089374,0.5512362106691062,1
nslkdd,rf,Probe,190,248,False,0.5,-0.05,0.32903225806451614,0.0,0.3790322580645161,0.6278059099362795,0.32219409006372046,1
nslkdd,rf,R2L,10,297,True,0.5,,0.923063973063973,,0.9730639730639731,0.02981848141104289,0.920181518588957,1
nslkdd,rf,Normal,1938,1008,False,0.5,-0.05,-0.013293650793650795,0.0,0.03670634920634921,0.9268402777777777,0.02315972222222229,0
nslkdd,rf,DoS,222,771,False,0.5,-0.05,0.7165369649805448,0.0,0.7665369649805448,0.39876378933089374,0.5512362106691062,1
nslkdd,rf,Probe,165,250,False,0.5,-0.05,0.506,0.0,0.556,0.6278059099362795,0.32219409006372046,1
nslkdd,rf,R2L,7,297,True,0.5,,0.9331649831649831,,0.9831649831649831,0.02981848141104289,0.920181518588957,1
nslkdd,rf,Normal,1935,1008,False,0.5,-0.05,-0.026190476190476195,0.0,0.023809523809523808,0.9268402777777777,0.02315972222222229,0
nslkdd,rf,DoS,208,772,False,0.5,-0.05,0.7194300518134714,0.0,0.7694300518134715,0.39876378933089374,0.5512362106691062,1
nslkdd,rf,Probe,183,249,False,0.5,-0.05,0.3676706827309237,0.0,0.41767068273092367,0.6278059099362795,0.32219409006372046,1
nslkdd,rf,R2L,5,297,True,0.5,,0.9365319865319864,,0.9865319865319865,0.02981848141104289,0.920181518588957,1
nslkdd,rf,Normal,1947,1008,False,0.5,-0.05,-0.02420634920634921,0.0,0.025793650793650792,0.9268402777777777,0.02315972222222229,0
nslkdd,rf,DoS,225,771,False,0.5,-0.05,0.7204280155642023,0.0,0.7704280155642024,0.39876378933089374,0.5512362106691062,1
nslkdd,rf,Probe,155,250,False,0.5,-0.05,0.51,0.0,0.56,0.6278059099362795,0.32219409006372046,1
nslkdd,rf,R2L,4,297,True,0.5,,0.9365319865319864,,0.9865319865319865,0.02981848141104289,0.920181518588957,1
nslkdd,rf,Normal,1901,1008,False,0.5,-0.05,-0.01924603174603175,0.0,0.030753968253968252,0.9268402777777777,0.02315972222222229,0
nslkdd,rf,DoS,203,772,False,0.5,-0.05,0.7297927461139896,0.0,0.7797927461139896,0.39876378933089374,0.5512362106691062,1
nslkdd,rf,Probe,224,249,False,0.5,-0.05,0.3315261044176707,0.0,0.3815261044176707,0.6278059099362795,0.32219409006372046,1
nslkdd,rf,R2L,3,296,True,0.5,,0.9398648648648649,,0.9898648648648649,0.02981848141104289,0.920181518588957,1
nslkdd,rf,Normal,1902,1008,False,0.5,-0.05,-0.020238095238095243,0.0,0.02976190476190476,0.9268402777777777,0.02315972222222229,0
nslkdd,rf,DoS,199,771,False,0.5,-0.05,0.7308041504539559,0.0,0.7808041504539559,0.39876378933089374,0.5512362106691062,1
nslkdd,rf,Probe,220,248,False,0.5,-0.05,0.2887096774193548,0.0,0.3387096774193548,0.6278059099362795,0.32219409006372046,1
nslkdd,rf,R2L,9,297,True,0.5,,0.9196969696969697,,0.9696969696969697,0.02981848141104289,0.920181518588957,1
nslkdd,rf,Normal,1924,1008,False,0.5,-0.05,-0.013293650793650795,0.0,0.03670634920634921,0.9268402777777777,0.02315972222222229,0
nslkdd,rf,DoS,217,771,False,0.5,-0.05,0.7243190661478599,0.0,0.77431906614786,0.39876378933089374,0.5512362106691062,1
nslkdd,rf,Probe,185,250,False,0.5,-0.05,0.47000000000000003,0.0,0.52,0.6278059099362795,0.32219409006372046,1
nslkdd,rf,R2L,6,297,True,0.5,,0.9331649831649831,,0.9831649831649831,0.02981848141104289,0.920181518588957,1
nslkdd,rf,Normal,1930,1008,False,0.5,-0.05,-0.02420634920634921,0.0,0.025793650793650792,0.9268402777777777,0.02315972222222229,0
nslkdd,rf,DoS,193,772,False,0.5,-0.05,0.738860103626943,0.0,0.788860103626943,0.39876378933089374,0.5512362106691062,1
nslkdd,rf,Probe,203,249,False,0.5,-0.05,0.34357429718875504,0.0,0.39357429718875503,0.6278059099362795,0.32219409006372046,1
nslkdd,rf,R2L,5,297,True,0.5,,0.9365319865319864,,0.9865319865319865,0.02981848141104289,0.920181518588957,1
nslkdd,rf,Normal,1943,1008,False,0.5,-0.05,-0.02420634920634921,0.0,0.025793650793650792,0.9268402777777777,0.02315972222222229,0
nslkdd,rf,DoS,213,771,False,0.5,-0.05,0.7359922178988326,0.0,0.7859922178988327,0.39876378933089374,0.5512362106691062,1
nslkdd,rf,Probe,171,250,False,0.5,-0.05,0.49400000000000005,0.0,0.544,0.6278059099362795,0.32219409006372046,1
nslkdd,rf,R2L,4,297,True,0.5,,0.9365319865319864,,0.9865319865319865,0.02981848141104289,0.920181518588957,1
nslkdd,rf,Normal,1868,1008,False,0.5,-0.05,-0.020238095238095243,0.0,0.02976190476190476,0.9268402777777777,0.02315972222222229,0
nslkdd,rf,DoS,230,772,False,0.5,-0.05,0.6948186528497409,0.0,0.7448186528497409,0.39876378933089374,0.5512362106691062,1
nslkdd,rf,Probe,230,249,False,0.5,-0.05,0.31144578313253013,0.0,0.3614457831325301,0.6278059099362795,0.32219409006372046,1
nslkdd,rf,R2L,3,296,True,0.5,,0.9398648648648649,,0.9898648648648649,0.02981848141104289,0.920181518588957,1
nslkdd,rf,Normal,1879,1008,False,0.5,-0.05,-0.01924603174603175,0.0,0.030753968253968252,0.9268402777777777,0.02315972222222229,0
nslkdd,rf,DoS,218,771,False,0.5,-0.05,0.7061608300907911,0.0,0.7561608300907912,0.39876378933089374,0.5512362106691062,1
nslkdd,rf,Probe,224,248,False,0.5,-0.05,0.2846774193548387,0.0,0.3346774193548387,0.6278059099362795,0.32219409006372046,1
nslkdd,rf,R2L,8,297,True,0.5,,0.9264309764309764,,0.9764309764309764,0.02981848141104289,0.920181518588957,1
nslkdd,rf,Normal,1882,1008,False,0.5,-0.05,-0.012301587301587306,0.0,0.037698412698412696,0.9268402777777777,0.02315972222222229,0
nslkdd,rf,DoS,241,771,False,0.5,-0.05,0.6931906614785992,0.0,0.7431906614785992,0.39876378933089374,0.5512362106691062,1
nslkdd,rf,Probe,202,250,False,0.5,-0.05,0.438,0.0,0.488,0.6278059099362795,0.32219409006372046,1
nslkdd,rf,R2L,7,297,True,0.5,,0.9331649831649831,,0.9831649831649831,0.02981848141104289,0.920181518588957,1
nslkdd,rf,Normal,1900,1008,False,0.5,-0.05,-0.02420634920634921,0.0,0.025793650793650792,0.9268402777777777,0.02315972222222229,0
nslkdd,rf,DoS,212,772,False,0.5,-0.05,0.7142487046632124,0.0,0.7642487046632125,0.39876378933089374,0.5512362106691062,1
nslkdd,rf,Probe,214,249,False,0.5,-0.05,0.31546184738955824,0.0,0.3654618473895582,0.6278059099362795,0.32219409006372046,1
nslkdd,rf,R2L,5,297,True,0.5,,0.9365319865319864,,0.9865319865319865,0.02981848141104289,0.920181518588957,1
